geração,Id_Barra,Nome_Barra,Tamanho Geometrico (cm),Tamanho de Corte (cm),Fitness,No1_X,No1_Y,No2_X,No2_Y,Estado
36,15,GC,11.1857,15.1857,0.226,11.9706,5.7973,21.5367,0.0,Tensionada
36,16,IC,11.1857,15.1857,0.226,31.1029,5.7973,21.5367,0.0,Tensionada
36,17,JD,13.1999,17.1999,0.226,43.0734,5.5627,31.1029,0.0,Tensionada
37,1,AB,11.9706,13.9706,0.226,0.0,0.0,11.9706,0.0,Neutra
37,2,BC,9.5662,13.5662,0.226,11.9706,0.0,21.5367,0.0,Tensionada
37,3,CD,9.5662,13.5662,0.226,21.5367,0.0,31.1029,0.0,Tensionada
37,4,DE,11.9706,13.9706,0.226,31.1029,0.0,43.0734,0.0,Neutra
37,5,FG,11.9729,15.9729,0.226,0.0,5.5627,11.9706,5.7973,Comprimida
37,6,GH,9.7149,13.7149,0.226,11.9706,5.7973,21.5367,7.4905,Comprimida
37,7,HI,9.7149,13.7149,0.226,21.5367,7.4905,31.1029,5.7973,Comprimida
37,8,IJ,11.9729,15.9729,0.226,31.1029,5.7973,43.0734,5.5627,Comprimida
37,9,AF,5.5627,7.5627,0.226,0.0,0.0,0.0,5.5627,Comprimida
37,10,GB,5.7973,9.7973,0.226,11.9706,5.7973,11.9706,0.0,Comprimida
37,11,HC,7.4905,11.4905,0.226,21.5367,7.4905,21.5367,0.0,Tensionada
37,12,ID,5.7973,9.7973,0.226,31.1029,5.7973,31.1029,0.0,Comprimida
37,13,EJ,5.5627,7.5627,0.226,43.0734,0.0,43.0734,5.5627,Comprimida
37,14,FB,13.1999,17.1999,0.226,0.0,5.5627,11.9706,0.0,Tensionada
37,15,GC,11.1857,15.1857,0.226,11.9706,5.7973,21.5367,0.0,Tensionada
37,16,IC,11.1857,15.1857,0.226,31.1029,5.7973,21.5367,0.0,Tensionada
37,17,JD,13.1999,17.1999,0.226,43.0734,5.5627,31.1029,0.0,Tensionada
38,1,AB,11.9706,13.9706,0.226,0.0,0.0,11.9706,0.0,Neutra
38,2,BC,9.5662,13.5662,0.226,11.9706,0.0,21.5367,0.0,Tensionada
38,3,CD,9.5662,13.5662,0.226,21.5367,0.0,31.1029,0.0,Tensionada
38,4,DE,11.9706,13.9706,0.226,31.1029,0.0,43.0734,0.0,Neutra
38,5,FG,11.9729,15.9729,0.226,0.0,5.5627,11.9706,5.7973,Comprimida
38,6,GH,9.7149,13.7149,0.226,11.9706,5.7973,21.5367,7.4905,Comprimida
38,7,HI,9.7149,13.7149,0.226,21.5367,7.4905,31.1029,5.7973,Comprimida
38,8,IJ,11.9729,15.9729,0.226,31.1029,5.7973,43.0734,5.5627,Comprimida
38,9,AF,5.5627,7.5627,0.226,0.0,0.0,0.0,5.5627,Comprimida
38,10,GB,5.7973,9.7973,0.226,11.9706,5.7973,11.9706,0.0,Comprimida
38,11,HC,7.4905,11.4905,0.226,21.5367,7.4905,21.5367,0.0,Tensionada
38,12,ID,5.7973,9.7973,0.226,31.1029,5.7973,31.1029,0.0,Comprimida
38,13,EJ,5.5627,7.5627,0.226,43.0734,0.0,43.0734,5.5627,Comprimida
38,14,FB,13.1999,17.1999,0.226,0.0,5.5627,11.9706,0.0,Tensionada
38,15,GC,11.1857,15.1857,0.226,11.9706,5.7973,21.5367,0.0,Tensionada
38,16,IC,11.1857,15.1857,0.226,31.1029,5.7973,21.5367,0.0,Tensionada
38,17,JD,13.1999,17.1999,0.226,43.0734,5.5627,31.1029,0.0,Tensionada
39,1,AB,11.9973,13.9973,0.2282,0.0,0.0,11.9973,0.0,Neutra
39,2,BC,9.8296,13.8296,0.2282,11.9973,0.0,21.8269,0.0,Tensionada
39,3,CD,9.8296,13.8296,0.2282,21.8269,0.0,31.6564,0.0,Tensionada
39,4,DE,11.9973,13.9973,0.2282,31.6564,0.0,43.6538,0.0,Neutra
39,5,FG,12.0101,16.0101,0.2282,0.0,5.233,11.9973,5.7867,Comprimida
39,6,GH,9.9062,13.9062,0.2282,11.9973,5.7867,21.8269,7.0168,Comprimida
39,7,HI,9.9062,13.9062,0.2282,21.8269,7.0168,31.6564,5.7867,Comprimida
39,8,IJ,12.0101,16.0101,0.2282,31.6564,5.7867,43.6538,5.233,Comprimida
39,9,AF,5.233,7.233,0.2282,0.0,0.0,0.0,5.233,Comprimida
39,10,GB,5.7867,9.7867,0.2282,11.9973,5.7867,11.9973,0.0,Comprimida
39,11,HC,7.0168,11.0168,0.2282,21.8269,7.0168,21.8269,0.0,Tensionada
39,12,ID,5.7867,9.7867,0.2282,31.6564,5.7867,31.6564,0.0,Comprimida
39,13,EJ,5.233,7.233,0.2282,43.6538,0.0,43.6538,5.233,Comprimida
39,14,FB,13.089,17.089,0.2282,0.0,5.233,11.9973,0.0,Tensionada
39,15,GC,11.4064,15.4064,0.2282,11.9973,5.7867,21.8269,0.0,Tensionada
39,16,IC,11.4064,15.4064,0.2282,31.6564,5.7867,21.8269,0.0,Tensionada
39,17,JD,13.089,17.089,0.2282,43.6538,5.233,31.6564,0.0,Tensionada
