geração,Id_Barra,Nome_Barra,Tamanho Geometrico (cm),Tamanho de Corte (cm),Fitness,No1_X,No1_Y,No2_X,No2_Y
82,1,AB,12.0,14.0,0.2684,0.0,0.0,12.0,0.0
82,2,BC,9.5081,13.5081,0.2684,12.0,0.0,21.5081,0.0
82,3,CD,9.5081,13.5081,0.2684,21.5081,0.0,31.0161,0.0
82,4,DE,12.0,14.0,0.2684,31.0161,0.0,43.0161,0.0
82,5,FG,12.049,16.049,0.2684,0.0,5.6414,12.0,6.7267
82,6,GH,9.5684,13.5684,0.2684,12.0,6.7267,21.5081,7.8
82,7,HI,9.5684,13.5684,0.2684,21.5081,7.8,31.0161,6.7267
82,8,IJ,12.049,16.049,0.2684,31.0161,6.7267,43.0161,5.6414
82,9,AF,5.6414,7.6414,0.2684,0.0,0.0,0.0,5.6414
82,10,GB,6.7267,10.7267,0.2684,12.0,6.7267,12.0,0.0
82,11,HC,7.8,11.8,0.2684,21.5081,7.8,21.5081,0.0
82,12,ID,6.7267,10.7267,0.2684,31.0161,6.7267,31.0161,0.0
82,13,EJ,5.6414,7.6414,0.2684,43.0161,0.0,43.0161,5.6414
82,14,FB,13.2599,17.2599,0.2684,0.0,5.6414,12.0,0.0
82,15,GC,11.647,15.647,0.2684,12.0,6.7267,21.5081,0.0
82,16,IC,11.647,15.647,0.2684,31.0161,6.7267,21.5081,0.0
82,17,JD,13.2599,17.2599,0.2684,43.0161,5.6414,31.0161,0.0
83,1,AB,12.0,14.0,0.2684,0.0,0.0,12.0,0.0
83,2,BC,9.5081,13.5081,0.2684,12.0,0.0,21.5081,0.0
83,3,CD,9.5081,13.5081,0.2684,21.5081,0.0,31.0161,0.0
83,4,DE,12.0,14.0,0.2684,31.0161,0.0,43.0161,0.0
83,5,FG,12.049,16.049,0.2684,0.0,5.6414,12.0,6.7267
83,6,GH,9.5684,13.5684,0.2684,12.0,6.7267,21.5081,7.8
83,7,HI,9.5684,13.5684,0.2684,21.5081,7.8,31.0161,6.7267
83,8,IJ,12.049,16.049,0.2684,31.0161,6.7267,43.0161,5.6414
83,9,AF,5.6414,7.6414,0.2684,0.0,0.0,0.0,5.6414
83,10,GB,6.7267,10.7267,0.2684,12.0,6.7267,12.0,0.0
83,11,HC,7.8,11.8,0.2684,21.5081,7.8,21.5081,0.0
83,12,ID,6.7267,10.7267,0.2684,31.0161,6.7267,31.0161,0.0
83,13,EJ,5.6414,7.6414,0.2684,43.0161,0.0,43.0161,5.6414
83,14,FB,13.2599,17.2599,0.2684,0.0,5.6414,12.0,0.0
83,15,GC,11.647,15.647,0.2684,12.0,6.7267,21.5081,0.0
83,16,IC,11.647,15.647,0.2684,31.0161,6.7267,21.5081,0.0
83,17,JD,13.2599,17.2599,0.2684,43.0161,5.6414,31.0161,0.0
84,1,AB,12.0,14.0,0.2684,0.0,0.0,12.0,0.0
84,2,BC,9.5081,13.5081,0.2684,12.0,0.0,21.5081,0.0
84,3,CD,9.5081,13.5081,0.2684,21.5081,0.0,31.0161,0.0
84,4,DE,12.0,14.0,0.2684,31.0161,0.0,43.0161,0.0
84,5,FG,12.049,16.049,0.2684,0.0,5.6414,12.0,6.7267
84,6,GH,9.5684,13.5684,0.2684,12.0,6.7267,21.5081,7.8
84,7,HI,9.5684,13.5684,0.2684,21.5081,7.8,31.0161,6.7267
84,8,IJ,12.049,16.049,0.2684,31.0161,6.7267,43.0161,5.6414
84,9,AF,5.6414,7.6414,0.2684,0.0,0.0,0.0,5.6414
84,10,GB,6.7267,10.7267,0.2684,12.0,6.7267,12.0,0.0
84,11,HC,7.8,11.8,0.2684,21.5081,7.8,21.5081,0.0
84,12,ID,6.7267,10.7267,0.2684,31.0161,6.7267,31.0161,0.0
84,13,EJ,5.6414,7.6414,0.2684,43.0161,0.0,43.0161,5.6414
84,14,FB,13.2599,17.2599,0.2684,0.0,5.6414,12.0,0.0
84,15,GC,11.647,15.647,0.2684,12.0,6.7267,21.5081,0.0
84,16,IC,11.647,15.647,0.2684,31.0161,6.7267,21.5081,0.0
84,17,JD,13.2599,17.2599,0.2684,43.0161,5.6414,31.0161,0.0
85,1,AB,12.0,14.0,0.2684,0.0,0.0,12.0,0.0
85,2,BC,9.5081,13.5081,0.2684,12.0,0.0,21.5081,0.0
85,3,CD,9.5081,13.5081,0.2684,21.5081,0.0,31.0161,0.0
85,4,DE,12.0,14.0,0.2684,31.0161,0.0,43.0161,0.0
85,5,FG,12.049,16.049,0.2684,0.0,5.6414,12.0,6.7267
85,6,GH,9.5684,13.5684,0.2684,12.0,6.7267,21.5081,7.8
85,7,HI,9.5684,13.5684,0.2684,21.5081,7.8,31.0161,6.7267
85,8,IJ,12.049,16.049,0.2684,31.0161,6.7267,43.0161,5.6414
85,9,AF,5.6414,7.6414,0.2684,0.0,0.0,0.0,5.6414
85,10,GB,6.7267,10.7267,0.2684,12.0,6.7267,12.0,0.0
85,11,HC,7.8,11.8,0.2684,21.5081,7.8,21.5081,0.0
85,12,ID,6.7267,10.7267,0.2684,31.0161,6.7267,31.0161,0.0
85,13,EJ,5.6414,7.6414,0.2684,43.0161,0.0,43.0161,5.6414
85,14,FB,13.2599,17.2599,0.2684,0.0,5.6414,12.0,0.0
85,15,GC,11.647,15.647,0.2684,12.0,6.7267,21.5081,0.0
85,16,IC,11.647,15.647,0.2684,31.0161,6.7267,21.5081,0.0
85,17,JD,13.2599,17.2599,0.2684,43.0161,5.6414,31.0161,0.0
86,1,AB,12.0,14.0,0.2684,0.0,0.0,12.0,0.0
86,2,BC,9.5081,13.5081,0.2684,12.0,0.0,21.5081,0.0
86,3,CD,9.5081,13.5081,0.2684,21.5081,0.0,31.0161,0.0
86,4,DE,12.0,14.0,0.2684,31.0161,0.0,43.0161,0.0
86,5,FG,12.049,16.049,0.2684,0.0,5.6414,12.0,6.7267
86,6,GH,9.5684,13.5684,0.2684,12.0,6.7267,21.5081,7.8
86,7,HI,9.5684,13.5684,0.2684,21.5081,7.8,31.0161,6.7267
86,8,IJ,12.049,16.049,0.2684,31.0161,6.7267,43.0161,5.6414
86,9,AF,5.6414,7.6414,0.2684,0.0,0.0,0.0,5.6414
86,10,GB,6.7267,10.7267,0.2684,12.0,6.7267,12.0,0.0
86,11,HC,7.8,11.8,0.2684,21.5081,7.8,21.5081,0.0
86,12,ID,6.7267,10.7267,0.2684,31.0161,6.7267,31.0161,0.0
86,13,EJ,5.6414,7.6414,0.2684,43.0161,0.0,43.0161,5.6414
86,14,FB,13.2599,17.2599,0.2684,0.0,5.6414,12.0,0.0
86,15,GC,11.647,15.647,0.2684,12.0,6.7267,21.5081,0.0
86,16,IC,11.647,15.647,0.2684,31.0161,6.7267,21.5081,0.0
86,17,JD,13.2599,17.2599,0.2684,43.0161,5.6414,31.0161,0.0
87,1,AB,12.0,14.0,0.2684,0.0,0.0,12.0,0.0
87,2,BC,9.5081,13.5081,0.2684,12.0,0.0,21.5081,0.0
87,3,CD,9.5081,13.5081,0.2684,21.5081,0.0,31.0161,0.0
87,4,DE,12.0,14.0,0.2684,31.0161,0.0,43.0161,0.0
87,5,FG,12.049,16.049,0.2684,0.0,5.6414,12.0,6.7267
87,6,GH,9.5684,13.5684,0.2684,12.0,6.7267,21.5081,7.8
87,7,HI,9.5684,13.5684,0.2684,21.5081,7.8,31.0161,6.7267
87,8,IJ,12.049,16.049,0.2684,31.0161,6.7267,43.0161,5.6414
87,9,AF,5.6414,7.6414,0.2684,0.0,0.0,0.0,5.6414
87,10,GB,6.7267,10.7267,0.2684,12.0,6.7267,12.0,0.0
87,11,HC,7.8,11.8,0.2684,21.5081,7.8,21.5081,0.0
87,12,ID,6.7267,10.7267,0.2684,31.0161,6.7267,31.0161,0.0
87,13,EJ,5.6414,7.6414,0.2684,43.0161,0.0,43.0161,5.6414
87,14,FB,13.2599,17.2599,0.2684,0.0,5.6414,12.0,0.0
87,15,GC,11.647,15.647,0.2684,12.0,6.7267,21.5081,0.0
87,16,IC,11.647,15.647,0.2684,31.0161,6.7267,21.5081,0.0
87,17,JD,13.2599,17.2599,0.2684,43.0161,5.6414,31.0161,0.0
88,1,AB,12.0,14.0,0.2684,0.0,0.0,12.0,0.0
88,2,BC,9.5081,13.5081,0.2684,12.0,0.0,21.5081,0.0
88,3,CD,9.5081,13.5081,0.2684,21.5081,0.0,31.0161,0.0
88,4,DE,12.0,14.0,0.2684,31.0161,0.0,43.0161,0.0
88,5,FG,12.049,16.049,0.2684,0.0,5.6414,12.0,6.7267
88,6,GH,9.5684,13.5684,0.2684,12.0,6.7267,21.5081,7.8
88,7,HI,9.5684,13.5684,0.2684,21.5081,7.8,31.0161,6.7267
88,8,IJ,12.049,16.049,0.2684,31.0161,6.7267,43.0161,5.6414
88,9,AF,5.6414,7.6414,0.2684,0.0,0.0,0.0,5.6414
88,10,GB,6.7267,10.7267,0.2684,12.0,6.7267,12.0,0.0
88,11,HC,7.8,11.8,0.2684,21.5081,7.8,21.5081,0.0
88,12,ID,6.7267,10.7267,0.2684,31.0161,6.7267,31.0161,0.0
88,13,EJ,5.6414,7.6414,0.2684,43.0161,0.0,43.0161,5.6414
88,14,FB,13.2599,17.2599,0.2684,0.0,5.6414,12.0,0.0
88,15,GC,11.647,15.647,0.2684,12.0,6.7267,21.5081,0.0
88,16,IC,11.647,15.647,0.2684,31.0161,6.7267,21.5081,0.0
88,17,JD,13.2599,17.2599,0.2684,43.0161,5.6414,31.0161,0.0
89,1,AB,12.0,14.0,0.2684,0.0,0.0,12.0,0.0
89,2,BC,9.5081,13.5081,0.2684,12.0,0.0,21.5081,0.0
89,3,CD,9.5081,13.5081,0.2684,21.5081,0.0,31.0161,0.0
89,4,DE,12.0,14.0,0.2684,31.0161,0.0,43.0161,0.0
89,5,FG,12.049,16.049,0.2684,0.0,5.6414,12.0,6.7267
89,6,GH,9.5684,13.5684,0.2684,12.0,6.7267,21.5081,7.8
89,7,HI,9.5684,13.5684,0.2684,21.5081,7.8,31.0161,6.7267
89,8,IJ,12.049,16.049,0.2684,31.0161,6.7267,43.0161,5.6414
89,9,AF,5.6414,7.6414,0.2684,0.0,0.0,0.0,5.6414
89,10,GB,6.7267,10.7267,0.2684,12.0,6.7267,12.0,0.0
89,11,HC,7.8,11.8,0.2684,21.5081,7.8,21.5081,0.0
89,12,ID,6.7267,10.7267,0.2684,31.0161,6.7267,31.0161,0.0
89,13,EJ,5.6414,7.6414,0.2684,43.0161,0.0,43.0161,5.6414
89,14,FB,13.2599,17.2599,0.2684,0.0,5.6414,12.0,0.0
89,15,GC,11.647,15.647,0.2684,12.0,6.7267,21.5081,0.0
89,16,IC,11.647,15.647,0.2684,31.0161,6.7267,21.5081,0.0
89,17,JD,13.2599,17.2599,0.2684,43.0161,5.6414,31.0161,0.0
90,1,AB,12.0,14.0,0.2684,0.0,0.0,12.0,0.0
90,2,BC,9.5081,13.5081,0.2684,12.0,0.0,21.5081,0.0
90,3,CD,9.5081,13.5081,0.2684,21.5081,0.0,31.0161,0.0
90,4,DE,12.0,14.0,0.2684,31.0161,0.0,43.0161,0.0
90,5,FG,12.049,16.049,0.2684,0.0,5.6414,12.0,6.7267
90,6,GH,9.5684,13.5684,0.2684,12.0,6.7267,21.5081,7.8
90,7,HI,9.5684,13.5684,0.2684,21.5081,7.8,31.0161,6.7267
90,8,IJ,12.049,16.049,0.2684,31.0161,6.7267,43.0161,5.6414
90,9,AF,5.6414,7.6414,0.2684,0.0,0.0,0.0,5.6414
90,10,GB,6.7267,10.7267,0.2684,12.0,6.7267,12.0,0.0
90,11,HC,7.8,11.8,0.2684,21.5081,7.8,21.5081,0.0
90,12,ID,6.7267,10.7267,0.2684,31.0161,6.7267,31.0161,0.0
90,13,EJ,5.6414,7.6414,0.2684,43.0161,0.0,43.0161,5.6414
90,14,FB,13.2599,17.2599,0.2684,0.0,5.6414,12.0,0.0
90,15,GC,11.647,15.647,0.2684,12.0,6.7267,21.5081,0.0
90,16,IC,11.647,15.647,0.2684,31.0161,6.7267,21.5081,0.0
90,17,JD,13.2599,17.2599,0.2684,43.0161,5.6414,31.0161,0.0
